2.019225233316913337e-01,7.270260349023792701e-01,4.673974946531123664e-01,6.315107409359931312e-01,2.985403809819957011e-01,9.001174375230945879e-01,7.061622130453476531e-01,4.993771919295955097e-01,5.589084727266575570e-01,7.473651536328619338e-01,-1.302049342645902885e-02,4.219060328001263821e-02,8.898465014764156411e-01,1.295506603857835282e-01,7.954055722992873223e-01,3.656491167393032815e-01,2.683745661556365958e-01,2.347111357610623672e-01,1.148132333675966482e-01,6.534261853188650937e-01
2.759087325448240091e-01,1.257399617611706100e-01,5.498922960245332670e-01,5.440118961492433902e-01,7.924013923727964148e-02,6.027670008579888439e-01,2.202171338713354298e-01,3.920309262975396059e-01,1.819191801675008602e-01,8.982590037121297444e-01,9.722753535788140056e-01,8.196918286251066998e-01,9.307917419769932144e-01,7.957687228801370305e-02,9.941707264212130690e-01,4.353259769019365288e-01,9.446199128474607187e-01,5.122604847797865846e-01,1.448392062838081973e-01,4.665169513990581329e-01
9.361819841380878415e-01,3.433664169547460676e-01,3.740693671752959304e-01,5.595373714592284387e-01,-3.410958378371594865e-03,6.982844735787581136e-01,4.031074129249847537e-01,3.457019389668470333e-01,5.001709909669378451e-01,8.283397073278888634e-01,2.642407211163772529e-01,4.802408520101266176e-01,1.310549848647382387e-01,6.917421578588691666e-01,8.069087082528298982e-01,2.308016619554158488e-01,9.305068530552539352e-01,1.505882181662428557e-02,6.019726011609539684e-01,1.927823537771911344e-01
1.308296033115408374e-01,4.481935439854052294e-01,7.457127079951583193e-01,7.788514609594809901e-01,6.948527945641009840e-01,5.229889357154667850e-01,3.898023659478650482e-01,7.248629608742644947e-01,9.706005623500260082e-01,9.662418677809387901e-01,6.023263802617280227e-01,5.956372154179376821e-01,6.427266343027581152e-01,1.625071973593127383e-01,4.927349471886545706e-01,3.194233810910578897e-01,4.202616759158330634e-02,7.282636231588778264e-01,6.495960058923420100e-01,3.890308297921480918e-01
5.170974438385087524e-01,8.837992804576303429e-01,3.779012845495615669e-01,3.633167298119445165e-01,8.473914149897752157e-01,3.849829043810633344e-02,2.924733726673963696e-01,6.049839535472431029e-01,1.817442249148746025e-01,1.402493289960020095e-01,7.359615632774262339e-01,1.540159073107648935e-01,8.053053213067293825e-01,3.571437162419007216e-01,7.107933108421221613e-01,4.339430078038080674e-01,1.679427399388501441e-01,4.692045858615995213e-01,5.810651344592986378e-01,1.933739654159884322e-03
8.909395987612656054e-01,8.073455251080728645e-02,8.633933005908303038e-01,2.755501122090392996e-01,2.150118861816455174e-01,8.102566410445931622e-01,5.531911060604511876e-01,4.121593155443500304e-04,2.990525985985469926e-01,5.298716719882964332e-01,5.024341069139591776e-01,5.719379697740969437e-01,6.464097199425372642e-02,7.899658628162952168e-01,8.564826140358644535e-01,7.325000542598376629e-01,9.192594620412285478e-01,4.717699544879084828e-01,9.649718806707946808e-03,2.255394564019194970e-01
9.064342730121575098e-01,4.570023137212270159e-01,2.771125127027611601e-01,7.452854439932924402e-01,7.058433546838300821e-01,3.281062805462214294e-01,5.293187985820512198e-01,1.898198956067101706e-01,9.503793257571648001e-02,1.730851012309184145e-01,7.078388383208734924e-02,1.771881683756452996e-01,9.633642789144373220e-01,7.861162191610905625e-02,5.134555540959123698e-01,9.906124137856017198e-01,7.252646189209432936e-01,8.985787594090455244e-01,4.079988904264109095e-01,7.551738450067889685e-01
4.826885014429898590e-01,6.455478968644029480e-01,4.736650126693290885e-01,8.147485624024088935e-01,7.661014198230975403e-01,8.386547841073004050e-03,1.596959353429128481e-01,4.501260256225705220e-02,2.283565733219790062e-01,1.135497763987442926e-01,1.206892701867569861e-01,3.877702516127109478e-01,5.212581680103951509e-01,3.302454605839081903e-01,4.318969637509476045e-01,5.605707132009397631e-01,7.005391543669466925e-01,5.337658834327493329e-01,2.996636530755662498e-01,4.092218229245737637e-01
2.316557528017595402e-01,6.375556412968651568e-03,2.134302102518472188e-01,1.813822350353017365e-01,7.932542105383796338e-01,1.815654799845236589e-01,8.086509641717227748e-01,1.370297057767877191e-01,4.619098030332053351e-01,1.510510869235946740e-01,8.679207302195458829e-02,5.577242486214135653e-01,8.606617793920383619e-01,6.653275094564260472e-01,6.917817219584089239e-01,1.257753501199382062e-01,9.184665914168409495e-01,4.563914246754064985e-01,5.956706781706260639e-02,8.959348957110312428e-01
7.930440448816773458e-01,2.953594054431279425e-01,9.026815524744147279e-01,4.529369805961848128e-01,6.368871654195390475e-01,5.351108898670940001e-02,7.346870172036903401e-01,7.526261200196694423e-01,9.846576005092301243e-01,3.779229809392319894e-01,2.382898256143688998e-01,3.569366943692652838e-01,2.384304225644970354e-01,2.313913389311535451e-01,8.672447697900163011e-01,8.627124416958766029e-02,9.924430805669545164e-01,9.182979954154535385e-01,6.266072781157905336e-01,8.965375384878873088e-01
1.560101326898671592e-01,4.183089994364022624e-01,3.224693155178717241e-01,1.279318373496757533e-01,4.616700919084351096e-01,6.151673324648107011e-01,5.052399906113257400e-01,2.345019427901526288e-02,4.820452460034365672e-01,7.642878438286679899e-01,4.717892565359487200e-01,9.315047990127828248e-01,8.033055161593861682e-01,8.274737442130078099e-03,6.223203669943138117e-01,8.109566226406828005e-01,7.097168278959461452e-01,7.765096203162462629e-01,3.649225081081893807e-01,8.244618948604580388e-02
9.112612818833519812e-01,5.393624351927024385e-01,2.314204286853479564e-01,-1.145223371386072664e-02,1.528298489187988884e-01,2.480569707765071796e-01,1.104075530458643178e-01,3.438448167971518421e-01,3.709963755303818389e-01,9.414388310642113344e-01,2.676865522992499802e-01,3.390892376720773815e-01,3.157571551281889155e-01,5.056430744505306940e-01,1.969937248620282078e-01,3.925587813434056050e-01,5.839561296614687036e-01,4.960338612136211967e-01,-2.129177354408763947e-02,3.806458439711869479e-01
5.699906472030606963e-01,7.072046453822454781e-01,8.055776004245142063e-01,8.967912672175083755e-02,8.610842877298059417e-01,8.029284226646387079e-01,-8.335373849432060889e-02,1.898268464039682135e-01,3.091921887208522457e-01,8.053965932063216204e-01,5.895062559270308755e-01,4.430428960635716118e-01,6.372939507585717589e-01,3.301260748957582369e-01,5.529203188290271465e-01,3.604532579504033940e-01,6.042603383712638054e-01,4.497178007219917450e-01,1.418295841286610071e-01,4.441400340253733869e-01
5.654492276224857283e-01,5.307148127020493433e-01,3.147755035645311006e-01,1.616155256088761538e-01,8.639854957159994742e-01,6.640717777603868388e-01,7.088834088174257309e-01,5.188775779726652049e-01,4.458806491584706433e-01,3.452145731487616942e-01,9.375274011339006230e-02,5.631630055688482406e-01,1.462704998571932591e-01,9.575429733527008880e-01,9.574012381124816229e-02,9.716427027509327852e-01,8.785517645128979591e-01,5.937010076395825564e-01,2.000962459302419449e-01,2.414883817883967665e-01
9.214652760882640070e-01,5.616670835389435679e-01,8.922344798784274111e-01,7.619804223704196300e-01,8.883703847108286311e-01,9.611495637402202030e-01,3.623621546244729097e-01,3.599637498105371924e-01,3.163722092174051648e-01,8.580653008313009478e-01,5.031262109118880277e-01,9.553155557536188169e-01,9.098206217750081093e-01,5.569910032619517226e-01,4.283654085595996475e-01,3.184378555265878763e-01,4.571508925809283364e-01,3.433268167228462064e-01,4.895723705161767469e-01,7.908170807549778081e-01
7.538200316690510938e-01,-1.637515998320690849e-02,1.182443184172295575e-01,5.678964706233130544e-01,6.648903775196082222e-01,4.628680300366907474e-01,3.384577875978826977e-01,8.605318572560365087e-02,4.237275501422389512e-01,4.171874442013263073e-01,9.687064431346015247e-02,3.522099156660405544e-02,4.040245120227063946e-01,7.272126385688368888e-01,1.073403081597662373e-01,6.887277957160953257e-01,4.301976707760603036e-01,8.186233662171301662e-01,8.698186443318922656e-01,5.756840998739851806e-02
1.802900530790434858e-02,2.143535225513244213e-01,8.610336214452750658e-01,7.566161609149534284e-01,5.155861562450615443e-01,6.909321020964686033e-01,4.523393139305786348e-01,8.992010699818787645e-01,6.747592383504016356e-01,5.358578998671752469e-01,9.934823741951459564e-01,8.133378869098888131e-02,7.032866417688386773e-02,3.166973174061916280e-02,2.024916912039250450e-01,3.024729680158989020e-01,2.940254025760994372e-01,5.694444452105388299e-01,9.638724241302069895e-02,9.652524852400830024e-01
5.076981090990875245e-01,7.862656399002390106e-01,1.945374735848497405e-01,4.531069924523618009e-01,4.895829564033792880e-01,2.831257833078008046e-01,1.502851061585007697e-01,9.206584376218730492e-01,5.268048867224213172e-01,3.702268960094048378e-01,3.048582405554304819e-01,9.638093949573514063e-01,4.869580552883411850e-01,5.100448195147804231e-01,8.712301053009375851e-01,2.657560416532737113e-01,6.567992008009398974e-01,4.260218011594096299e-01,3.907371446570157697e-02,1.952263989201531158e-01
9.370328296230884257e-01,2.300515734326644135e-01,7.058353197063568785e-02,5.831750479698184497e-01,7.396375344324597201e-01,9.488247316447558921e-01,2.525968091508826729e-01,3.397369716436348108e-01,1.106006257280823385e-02,3.204379582201612453e-01,2.597770772416043150e-01,7.193270132622037183e-01,9.376930542726131801e-01,3.616784634211180904e-01,1.874524172688486756e-01,6.161894842878953282e-01,2.475108566788341014e-01,5.750513059789947867e-01,6.376971387781547040e-01,4.503337935123202102e-02
4.696843431132746022e-02,7.809613873100738068e-01,2.671464296878013345e-01,4.183330991541610033e-01,8.355017848117329837e-01,5.412222370080664868e-01,3.372909933082948175e-01,2.765132464853880534e-01,6.765644792003631114e-01,8.220785570161496247e-01,2.265697381269805577e-01,9.517687054130700153e-01,4.534519111284114889e-01,9.803536943615352994e-01,2.106921692367058896e-01,9.709870855544768808e-01,7.874630934069121180e-01,7.804723714317228778e-01,9.384499017171696877e-01,7.468707015527813187e-02
5.230935045814004702e-01,6.447314028134517594e-01,6.231870336474365502e-01,3.679926669584752674e-01,6.562835999199000403e-01,9.299783068396079155e-01,5.874108068444553465e-01,8.302518651304287012e-01,4.358400391950835728e-01,3.847846442822029922e-01,2.214836499304194406e-02,5.195239662779919110e-01,4.978128783040882688e-01,4.243957853484617293e-01,1.841500926228347920e-02,2.668277787678557944e-01,7.390366093632351197e-01,3.757699418741574093e-01,7.571566124994417724e-01,5.970527286670129774e-01
5.299230826023484386e-01,7.461131051595889518e-01,5.575617432027031306e-01,5.803778861845889647e-01,8.142142325854104246e-02,3.726461877204776951e-01,3.538760654282658291e-01,6.159989433014941840e-01,1.089439943554918779e-02,8.706424631253452118e-01,3.954235037054054103e-01,1.845217849079187344e-01,3.013114548836431372e-01,6.264389523927925696e-01,4.118503684840543050e-02,7.312637150117168305e-01,2.572599836286699193e-01,9.870902383608884945e-01,3.895103283989592158e-01,8.906040010594937772e-01
8.913770615180395263e-01,6.368509125401394799e-01,4.670944589745693598e-01,2.832180341111611432e-01,3.510922252584167125e-01,5.766616984359060893e-01,8.113483696536150092e-01,6.351815304724532651e-02,3.395629465696171634e-01,2.659739033033354377e-02,5.772947245154198548e-01,4.279053598298447891e-01,7.911361897202897620e-01,1.335257601745731548e-01,3.350639376981079387e-01,5.559498925460419905e-01,7.941568507367245955e-01,6.639451970294963923e-01,4.155029855037510322e-01,4.055586545537557819e-01
3.234228439155019674e-01,4.910652137253247451e-01,7.720346694340257665e-01,5.896825709905805235e-01,7.635521554633910579e-01,3.715821529826929814e-01,2.405192162422851720e-01,5.739918078414847358e-01,9.263002466392050716e-01,8.514238840387314822e-01,7.448929428291772847e-01,1.940858135185621058e-01,4.883128127891035453e-01,4.166040961174734270e-02,6.861537023188589712e-01,6.190114481784041445e-01,4.947687572913175846e-01,6.762980710312261889e-01,1.128131124390978207e-01,3.945744707974964682e-01
1.326018728409702474e-01,2.936300831807648337e-01,8.760915261973124535e-01,2.219139296036852227e-01,7.628494452211912469e-01,7.213421687241419189e-01,9.199716423128799503e-02,7.621534348036470563e-01,3.461994657265513031e-01,1.721960733199510429e-01,5.576444343071893517e-01,4.396903355152798620e-01,6.068628708511571990e-01,3.650799469161941646e-01,5.127398698094723928e-01,9.518169036719901221e-01,2.067558508601632372e-01,2.108714241033088077e-01,9.298361115421635015e-01,3.348202277003393679e-01
8.127903831086553676e-01,8.233434534787179571e-01,3.781871901981057604e-01,6.365396538474434873e-01,3.284747129325717996e-01,6.925777378913612337e-01,3.471156783540580437e-01,8.245966233213228858e-01,5.492999456901208610e-01,5.872955757871420879e-01,8.610828364562973791e-02,7.388080789556388250e-01,8.176901199876633608e-02,1.689921969033633120e-01,7.124267924479570357e-01,6.307623856631650039e-01,8.848530728593055894e-01,8.402326282351498810e-01,7.676640951134671154e-01,3.829251815326213393e-01
1.310328017661989974e-01,5.093146263079345593e-01,8.741538498984012806e-01,9.715910652688043436e-01,6.001832029689880832e-01,8.727074108530258334e-01,6.187314393190167933e-02,1.436251095809338851e-01,6.554373734583078814e-01,7.125349031111551101e-02,6.848660455112043355e-01,9.678328962427772408e-01,3.290173759763211914e-01,5.894807644522938039e-01,3.405061228230569781e-01,4.373582035605891871e-01,5.225058427058947019e-02,2.160008840768722349e-01,5.855447485443622258e-01,5.267094082964058899e-01
8.663441084766572153e-01,1.140930718143135514e-01,6.472343229900537898e-01,8.604059095327719620e-01,7.742566916472501948e-01,7.888527678139901633e-01,6.310444872839289510e-02,3.481631353463201517e-01,7.324215980252779534e-01,4.462414848658933231e-01,7.574453715695586009e-01,5.680524230668043684e-01,6.508156220286046567e-01,3.358617190386776752e-01,5.253854937661335267e-01,6.457352042438962991e-01,5.592973164155785604e-01,2.962453857299601201e-01,4.487246717918471073e-01,2.435031544114578950e-01
1.060970156208156101e-01,3.586169627563656204e-01,1.486194365821613163e-02,4.139685194812560143e-01,7.421753407354366727e-01,8.546256723228311536e-01,3.252159910557826383e-01,6.093680892039889940e-01,1.078214000391185257e-01,9.739747051985051529e-01,2.529515475331897134e-01,1.448697577400816228e-01,2.142637685226191080e-01,8.906302079308201503e-01,2.158050264118869799e-01,8.295041071260758070e-01,4.826180050326294713e-01,7.398128559550699590e-01,3.427216424371489767e-01,5.721500751979705646e-01
2.989430106554893940e-01,2.366387563478662415e-01,2.622471860452582071e-01,7.354087665446995548e-01,4.873347711435263574e-01,9.458169897298484008e-01,3.527061916167318900e-01,5.463033450519313439e-01,9.034256423661169988e-01,5.397373874171879082e-01,5.358516994676877365e-01,6.870333071553433868e-01,4.363123074229085380e-02,8.502923069646607379e-01,7.143218724403861408e-01,-9.008365565006198894e-03,5.073069606604114767e-01,2.786973601879447204e-02,4.693032953110815031e-01,8.673225186262951969e-02
7.884484680213226238e-01,8.272145349786188540e-01,8.059995642509648617e-01,4.339149711775353024e-01,7.006395649136967219e-01,4.694154234234823586e-01,8.495444992608768287e-01,5.249514441017359978e-01,4.441476594620740181e-01,7.027927588459321750e-01,7.636571094634100332e-01,3.098560456486878015e-02,3.809781101435700812e-01,3.822114820068595598e-01,4.081805560803428712e-01,6.456603572957164694e-02,6.492616345131334288e-02,1.374187519987991324e-01,6.019285306942053770e-01,3.727707566583130516e-01
3.113298133723830796e-01,9.255177481630407765e-01,6.847602624387594261e-01,7.252153782447894326e-01,1.895626550087051720e-01,4.323988111740313944e-01,2.444563634688533271e-01,7.990031756337422353e-01,2.303548980687276926e-02,9.038838865095532027e-01,4.531704444180812419e-01,6.550749826772038764e-01,4.705537031398976389e-01,6.700151206819946470e-01,9.365181815846296276e-01,8.708283923141522109e-01,3.612582265679344928e-01,7.464374688442538819e-01,4.649520517026473065e-02,6.328631895895683868e-02
1.262485765257073678e-01,1.250314534744142725e-01,1.208086642166010527e-01,3.809965568458941743e-01,5.727653998529647073e-01,9.412357765206936788e-01,3.088567850516247271e-01,2.271004389881367547e-02,1.317225453357881160e-01,4.287425500329620359e-02,9.494567227305524826e-01,7.068738421144238337e-02,6.409657140136951758e-01,1.506667603319136461e-01,8.039883729464084583e-01,8.199827664817694872e-01,4.031413826741994111e-01,8.581130815213934282e-01,4.013331552781424505e-01,6.328523758821417156e-01
5.906401492164067291e-01,4.745549551896763481e-03,4.400888486741230121e-01,7.441632848922963284e-01,1.116260204670294354e-01,5.548596046347761268e-01,1.713394733920670088e-04,4.840865433478718227e-01,5.466595675467093018e-01,8.378685322722326800e-01,9.299880323836631213e-01,3.669374558853938373e-01,2.164893482737463848e-01,7.650729444663257883e-01,2.571014978114524729e-02,7.191093732717104281e-01,9.675405085167783081e-01,6.984716517392132451e-02,2.341460906235980910e-01,4.955629923875246590e-01
3.611814575286075857e-01,1.987937598015156737e-01,3.095876404654220315e-01,7.430232569982957447e-01,3.661760617392981754e-01,8.089865755045869689e-01,-1.531881852940267241e-01,6.416355097446883038e-01,5.802755518162553416e-01,8.132748730571632834e-01,6.804063549497818553e-01,-7.838195121348029426e-02,1.365868030124051391e-01,7.160171684894087729e-01,8.137041400243586464e-01,6.853200376333589139e-01,8.549684516210841190e-02,2.478617221275860594e-01,5.070571601474481715e-01,7.818985752966228775e-01
7.571900039279443329e-01,5.155563081512202217e-01,8.316752891711628459e-01,6.108968309982841793e-01,9.694816533789881730e-01,1.762458389243581336e-01,2.353326115143028197e-01,1.705481318174803251e-01,2.160583541701134591e-01,5.589826634892816060e-01,7.944689188176670136e-01,3.380215253110328000e-01,6.483531310113420654e-01,7.353353055419536988e-01,8.967886975137440153e-01,9.657408119276322811e-01,4.692709025698555414e-01,1.076297663600530169e-01,3.996490951908288625e-01,2.200497605453791694e-01
8.207850621668040247e-01,7.957923650941548521e-01,6.648375580471042046e-01,8.105814814352176878e-01,4.147140925766455433e-01,7.651201215445494475e-01,4.166680005813849785e-01,9.066278009711471464e-01,9.816372589139074067e-01,8.104056563965286175e-01,6.804279175643986877e-01,8.839310362974991397e-01,1.232218879095274139e-01,2.506884940938652329e-01,9.591853909475539508e-01,2.198696292108655304e-01,8.707010985447487528e-01,4.761101989870405449e-01,5.039518161441174787e-02,7.966020741374060243e-01
1.795641308835183025e-01,2.541280662529049050e-01,4.084813191255393661e-01,1.136480714835637479e-01,6.298647342550992567e-01,6.110062672963965102e-01,2.026284166403696518e-01,1.452171042507487408e-01,4.327891974182684898e-01,2.168493175338176704e-01,8.447263409358911623e-01,6.740737713692417366e-01,8.934633590542005732e-02,3.973009047309553621e-01,5.398703899600428707e-02,3.860345002726643382e-01,7.574354908279968823e-01,7.981015335066317107e-01,6.425210245188997527e-02,-3.822495551027310645e-02
3.921832424047756033e-02,8.848300762916927464e-01,1.939505640483384918e-01,1.242447791458968914e-01,3.586450396321663181e-01,9.636814236379460663e-01,6.949288343150870073e-01,4.767075040950843334e-01,2.656734743182335712e-01,2.301078723276097637e-01,7.024100817152991727e-01,5.174010677815374937e-01,6.976308805448554716e-03,8.422842186190753200e-01,8.351834269820330725e-01,3.323451090423067411e-01,8.140612057061468176e-01,3.439222675768865978e-01,5.281410357482470008e-01,5.816111309824743003e-01
3.829058505733942686e-01,6.664814287072913235e-01,8.246651316912436691e-01,6.869154190344465283e-01,1.656485297909449650e-01,6.431022350077749694e-01,1.036613141144050454e-01,7.189901740752296586e-03,1.433838667628880847e-01,2.345651328661003399e-01,4.754763648664818154e-01,5.636590315933998063e-01,4.662019890066065320e-01,5.324898697922796353e-01,1.617171639547149986e-01,9.191188173395746785e-01,4.094731546494000396e-01,4.650288417972473290e-03,1.497402350246328749e-02,8.474778205949456966e-02
3.647673553269617508e-02,8.309132820940999808e-01,7.726109860900957915e-02,2.051744134097200911e-01,7.967370663532173936e-01,1.612049049645054022e-01,1.430785608801275199e-01,3.752173363548735874e-01,2.852262900737109752e-01,8.326987255426822054e-01,1.768009450743691369e-01,5.655155544406200718e-01,6.113040328266552415e-01,2.931015448388949451e-01,9.105935909004154727e-01,9.698501162187469493e-01,2.448844291161072495e-01,2.684067154196489446e-01,8.251823103315015784e-01,1.863419330709433219e-01
2.280377614915619078e-01,1.030290820474339814e-01,5.763330704477608313e-01,3.999416560620904643e-02,5.932624944458120275e-01,6.099594055075379107e-01,6.548702726537585228e-01,8.077513242502432078e-01,9.220958429816683566e-01,1.687557294333041080e-01,7.046737133116779406e-01,7.170681689944977677e-01,-9.803132140469374839e-03,5.143411409603526607e-01,2.736440223717351294e-01,6.098311448518766165e-01,3.514599292806790398e-01,9.026414940461710001e-01,2.622263026822971299e-01,6.026823247860058075e-01
5.411508755286227323e-01,6.672876675096967025e-01,5.551881440640298732e-02,1.721878678139212582e-01,8.782449951373972885e-01,7.982564541371874878e-01,9.985477129964578924e-02,4.478428293758588419e-01,6.576033227230420053e-01,2.387585520075391488e-01,8.392490250699252696e-01,6.839313028465545674e-01,9.563871102136028979e-02,7.692903844214609155e-01,6.318315229477897699e-01,8.408137483205420093e-01,-3.725926179242468328e-02,3.310330582960174239e-01,6.561750206993817169e-01,1.164395249654132380e-01
2.241165384250164427e-01,6.317280234915535475e-01,8.798129866553460188e-01,4.892999495887590533e-01,3.873153508677982804e-01,5.743836620762401424e-01,2.360116391299272032e-01,2.608750011677432590e-01,7.964725282236702342e-02,7.004838802461934577e-01,1.506483304195402328e-01,7.922598976231062240e-01,4.765431819495025145e-01,8.388960064032470465e-02,3.808534884761682893e-01,8.498298752375643694e-01,8.796702747510671827e-01,8.844016991461715049e-01,8.514078459744780503e-01,6.734698498986074755e-01
3.155505598196267081e-01,1.964303723330464435e-01,9.138197371387222212e-01,6.353261248313896159e-01,6.764267476355162456e-02,1.562736001701495736e-01,1.506173746146474701e-01,5.042139986192289980e-01,8.123119903755943172e-01,7.346950763839874554e-01,1.582172010173046595e-01,2.132401460909635893e-01,8.777631017591476237e-01,9.265370110531662151e-01,7.251066519832879420e-01,6.993637955171408405e-02,2.276772313520472879e-01,9.595337047220994231e-01,9.947058233265433369e-01,4.346577931887643520e-01
4.701759644689297857e-01,3.737227451487752372e-01,3.137330230889381344e-01,9.415455370343713826e-01,4.603165309743161848e-01,1.801878828250893724e-02,2.836687525148323119e-01,2.861185445196697819e-01,1.820606154463529636e-01,7.225052105913066791e-01,8.469260107877469856e-01,8.592154794180257849e-01,9.827607627392067613e-01,1.795133727675446988e-01,4.856827653030485470e-01,8.591464441721814727e-02,3.079032805415727325e-01,7.539195370276420283e-01,3.739327997439326201e-01,1.637508904135563659e-01
1.213923756144924954e-01,7.999524094863011969e-01,2.774420128910493055e-01,3.031246075716254595e-01,2.768463542993198079e-01,8.522972645063636721e-01,7.681044998118566336e-02,6.452889124787709596e-01,1.951929931505049232e-01,6.454520218067475446e-01,1.972382297465455625e-01,7.291231468538686422e-02,6.055324502087100491e-01,5.720662427347480428e-01,2.113243325083209723e-02,9.874716652913246850e-01,9.106933610729120998e-01,6.213829671364874407e-01,5.797013765944138974e-01,7.479850056316676987e-01
3.185826860558281237e-01,1.574429901301274692e-01,5.370525362731064511e-01,2.809627249238355051e-01,5.140291693251021476e-02,7.002936551500162921e-01,6.065082857611796968e-02,4.586729485068069545e-01,7.602181140944692939e-02,7.570880893988567450e-01,3.003446648600519020e-01,2.646511188160284300e-01,5.697119740476744854e-01,2.142484973117300684e-01,4.977649708456465816e-01,2.812319294198766806e-01,3.360984094119091603e-01,6.489211692692017364e-01,4.293182021569855178e-01,5.748214364228106943e-01
